"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"54","RT @CareWorksTech: Congratulations to @Huntington_Bank on your @servicenow go live! #Congratulations #ServiceNow #Golive #Huntington #bank…",FALSE,0,NA,2017-06-27 21:28:06,FALSE,NA,"879813612524777472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KyleInks1",2,TRUE,FALSE,NA,NA
"55","RT @CareWorksTech: Congratulations to @Huntington_Bank on your @servicenow go live! #Congratulations #ServiceNow #Golive #Huntington #bank…",FALSE,0,NA,2017-06-27 21:24:36,FALSE,NA,"879812733864222723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlphaZulu0311",2,TRUE,FALSE,NA,NA
"56","RT @Christy_Baldwin: I'm attending the annual #Cincinnati New Year's Blast on @MyFountainSqr sponsored by @Huntington_Bank #3CDC and @TheIr…",FALSE,0,NA,2017-06-27 21:08:10,FALSE,NA,"879808599488425985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmyBenn72390086",8,TRUE,FALSE,NA,NA
"57","Congratulations to @Huntington_Bank on your @servicenow go live! #Congratulations #ServiceNow #Golive #Huntington… https://t.co/PT3xcSomdl",FALSE,4,NA,2017-06-27 21:01:26,TRUE,NA,"879806901768396800",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CareWorksTech",2,FALSE,FALSE,NA,NA
"58","I just checked in at The Huntington National Bank with #mPLUSPlaces Download today!  https://t.co/pG1d9ECNSg",FALSE,0,NA,2017-06-27 20:22:08,FALSE,NA,"879797014543953921",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","sasstrek",0,FALSE,FALSE,NA,NA
"59","Customer Patrick Drew from @Huntington_Bank &amp; Tom Kunath from Cisco talk Patrick's #IWAN deployment and how LiveNX… https://t.co/DPaZkRYw10",FALSE,3,NA,2017-06-27 20:21:41,TRUE,NA,"879796901134061568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiveActionIT",1,FALSE,FALSE,NA,NA
"60","RT @LakeShakeFest: Think you lost something at LakeShake? For our Lost &amp; Found please contact the admin office at Huntington Bank Pavilion!…",FALSE,0,NA,2017-06-27 20:14:40,FALSE,NA,"879795135537610752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_jess_d0itt",1,TRUE,FALSE,NA,NA
"61","Patrick Drew from @Huntington_Bank &amp; Tom Kunath from @Cisco talk QoS, IWAN deployment &amp; more at 1pm at #CLUS booth https://t.co/2I0CsohmA5",FALSE,0,NA,2017-06-27 19:45:12,FALSE,NA,"879787720691900417",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","LiveActionIT",1,FALSE,FALSE,NA,NA
"62","Think you lost something at LakeShake? For our Lost &amp; Found please contact the admin office at Huntington Bank Pavi… https://t.co/C7RRBS0Lkp",FALSE,11,NA,2017-06-27 19:36:40,TRUE,NA,"879785570305798147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LakeShakeFest",1,FALSE,FALSE,NA,NA
"63","Refinancing my car loan was the most simple process. Thank you Veridian CU and good riddance Huntington Bank.",FALSE,3,NA,2017-06-27 19:14:02,FALSE,NA,"879779875367788544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dKleckner88",0,FALSE,FALSE,NA,NA
"64","Patrick Drew from @Huntington_Bank calls LiveNX a game changer. Hear why at our booth at 1pm w. Tom Kunath #CLUS… https://t.co/cbwAMi9Fhj",FALSE,0,NA,2017-06-27 18:48:01,TRUE,NA,"879773327145009155",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","LiveActionIT",0,FALSE,FALSE,NA,NA
"65","I just checked in at The Huntington National Bank with #mPLUSPlaces Download today!  https://t.co/pAKuxDqBEn",FALSE,0,NA,2017-06-27 18:42:07,FALSE,NA,"879771841493180417",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","AlabamaGirl2014",0,FALSE,FALSE,NA,NA
"66","RT @KathyKeatingPR: #CLUS Learn how Huntington Bank accelerates IWAN deployment with @LIveActionIT. Booth #2529 at 1:00 PT. You could win t…",FALSE,0,NA,2017-06-27 17:52:47,FALSE,NA,"879759429943558146",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","LiveActionIT",1,TRUE,FALSE,NA,NA
"67","Deposited $620 cash in Huntington Bank Branch ATM and it ""Disappeared"". Please help! https://t.co/E9WPxo6eXY",FALSE,0,NA,2017-06-27 17:48:21,FALSE,NA,"879758310915833858",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","moneyism_",0,FALSE,FALSE,NA,NA
"68","#CLUS Learn how Huntington Bank accelerates IWAN deployment with @LIveActionIT. Booth #2529 at 1:00 PT. You could w… https://t.co/pxbAzcPEdI",FALSE,0,NA,2017-06-27 17:33:27,TRUE,NA,"879754562340618240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathyKeatingPR",1,FALSE,FALSE,NA,NA
"69","RT @KathyKeatingPR: #CLUS @LiveActionIT customer Huntington Bank calls LiveAction NX a game changer in network performance mgmt. https://t.…",FALSE,0,NA,2017-06-27 17:28:29,FALSE,NA,"879753312278638592",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","LiveActionIT",1,TRUE,FALSE,NA,NA
"70","#CLUS @LiveActionIT customer Huntington Bank calls LiveAction NX a game changer in network performance mgmt. https://t.co/GDemZIfIlx",FALSE,0,NA,2017-06-27 17:27:48,FALSE,NA,"879753140144410624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathyKeatingPR",1,FALSE,FALSE,NA,NA
"71","@CLUS Huntington Bank: ""LiveAction is an out of this world solution...great for visualization."" @LiveActionIT https://t.co/cb92U1tp8C",FALSE,0,"clus",2017-06-27 17:20:27,FALSE,NA,"879751290393382913","120105690","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathyKeatingPR",0,FALSE,FALSE,NA,NA
"72","RT @secondandseven: Day two at #2and7camp presented by @Huntington_Bank is off to a great start! https://t.co/BGY3OnLHxl",FALSE,0,NA,2017-06-27 17:17:30,FALSE,NA,"879750549549330433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoachAyers3127",4,TRUE,FALSE,NA,NA
"73","I just checked in at The Huntington National Bank with #mPLUSPlaces Download today!  https://t.co/63lHwWGjiN",FALSE,0,NA,2017-06-27 16:07:56,FALSE,NA,"879733042700582913",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","spittler2014",0,FALSE,FALSE,NA,NA
"74","RT @LiveActionIT: Patrick Drew from @Huntington_Bank describes LiveAction as an ""out of this world solution"" great for #visualization and p…",FALSE,0,NA,2017-06-27 15:48:09,FALSE,NA,"879728061717073921",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AnnMc9",4,TRUE,FALSE,NA,NA
"75","I'm at @Huntington_Bank in Cleveland, OH https://t.co/Gw2NwsSWM2",FALSE,0,NA,2017-06-27 15:47:20,FALSE,NA,"879727858276597760",NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","dhazard",0,FALSE,FALSE,"-81.68687053","41.50028381"
"76","RT @LiveActionIT: Patrick Drew from @Huntington_Bank describes LiveAction as an ""out of this world solution"" great for #visualization and p…",FALSE,0,NA,2017-06-27 15:31:42,FALSE,NA,"879723922995806208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","barr_cj",4,TRUE,FALSE,NA,NA
"77","https://t.co/VEQmvah0bO 2 GA Lawn Phish Tickets Friday, July 15 Huntington Bank Pavilion Chicago",FALSE,0,NA,2017-06-27 15:31:31,FALSE,NA,"879723878540619776",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ReeeemixHQ",0,FALSE,FALSE,NA,NA
"78","I like it when banks give away pens instead of chaining them. Just pulled out my @Huntington_Bank pen and smiled.",FALSE,4,NA,2017-06-27 15:31:25,FALSE,NA,"879723853873909760",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","MarkMalson",0,FALSE,FALSE,NA,NA
"79","RT @LiveActionIT: Patrick Drew from @Huntington_Bank describes LiveAction as an ""out of this world solution"" great for #visualization and p…",FALSE,0,NA,2017-06-27 15:29:19,FALSE,NA,"879723323919286273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darrentkimura",4,TRUE,FALSE,NA,NA
"80","Patrick Drew from @Huntington_Bank describes LiveAction as an ""out of this world solution"" great for #visualization… https://t.co/BfhMLR0hG7",FALSE,2,NA,2017-06-27 15:27:39,TRUE,NA,"879722903071211521",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiveActionIT",4,FALSE,FALSE,NA,NA
"81","Is Huntington Bank healthy enough to weather a recession? Stress-test results are in https://t.co/v0CbVxL537 #Dayton",FALSE,0,NA,2017-06-27 15:27:05,FALSE,NA,"879722761278570496",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","OHSmallBz",0,FALSE,FALSE,NA,NA
"82","Thank you Huntington National Bank for the surprise special treats  at work today! https://t.co/opqbR1QXxW",FALSE,0,NA,2017-06-27 15:24:33,FALSE,NA,"879722124948246530",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CommQuestServ",0,FALSE,FALSE,NA,NA
